[2025-07-24 14:04:48.813] [trace] log system initialized
[2025-07-24 14:04:48.813] [info] Argument 0: C:\Users\Ahnjiwoo\Desktop\JamEngine\JamEngine\ExampleApp\bin\Debug\ExampleApp.exe
[2025-07-24 14:04:49.787] [debug] occurred event: MouseMoveEvent: x: 291, y: 505
[2025-07-24 14:04:49.804] [debug] occurred event: MouseMoveEvent: x: 292, y: 506
[2025-07-24 14:04:49.808] [debug] occurred event: MouseMoveEvent: x: 293, y: 506
[2025-07-24 14:04:49.825] [debug] occurred event: MouseMoveEvent: x: 294, y: 506
[2025-07-24 14:04:49.833] [debug] occurred event: MouseMoveEvent: x: 295, y: 506
[2025-07-24 14:04:49.838] [debug] occurred event: MouseMoveEvent: x: 296, y: 506
[2025-07-24 14:04:49.855] [debug] occurred event: MouseMoveEvent: x: 297, y: 506
[2025-07-24 14:04:49.860] [debug] occurred event: MouseMoveEvent: x: 297, y: 506
[2025-07-24 14:04:49.863] [debug] occurred event: MouseMoveEvent: x: 297, y: 506
[2025-07-24 14:04:49.867] [debug] occurred event: MouseMoveEvent: x: 297, y: 506
[2025-07-24 14:04:49.871] [debug] occurred event: MouseMoveEvent: x: 297, y: 506
[2025-07-24 14:04:49.884] [debug] occurred event: MouseMoveEvent: x: 297, y: 506
[2025-07-24 14:04:49.897] [debug] occurred event: MouseMoveEvent: x: 297, y: 506
[2025-07-24 14:04:49.958] [debug] occurred event: MouseMoveEvent: x: 299, y: 506
[2025-07-24 14:04:49.967] [debug] occurred event: MouseMoveEvent: x: 300, y: 506
[2025-07-24 14:04:49.972] [debug] occurred event: MouseMoveEvent: x: 300, y: 506
[2025-07-24 14:04:49.976] [debug] occurred event: MouseMoveEvent: x: 302, y: 507
[2025-07-24 14:04:49.984] [debug] occurred event: MouseMoveEvent: x: 303, y: 507
[2025-07-24 14:04:49.988] [debug] occurred event: MouseMoveEvent: x: 304, y: 508
[2025-07-24 14:04:49.996] [debug] occurred event: MouseMoveEvent: x: 305, y: 508
[2025-07-24 14:04:50.012] [debug] occurred event: MouseMoveEvent: x: 306, y: 509
[2025-07-24 14:04:50.021] [debug] occurred event: MouseMoveEvent: x: 307, y: 509
[2025-07-24 14:04:50.025] [debug] occurred event: MouseMoveEvent: x: 308, y: 509
[2025-07-24 14:04:50.041] [debug] occurred event: MouseMoveEvent: x: 309, y: 509
[2025-07-24 14:04:50.113] [debug] occurred event: MouseMoveEvent: x: 309, y: 509
[2025-07-24 14:04:50.116] [debug] occurred event: MouseMoveEvent: x: 309, y: 509
[2025-07-24 14:04:50.470] [debug] occurred event: MouseMoveEvent: x: 310, y: 510
[2025-07-24 14:04:50.475] [debug] occurred event: MouseMoveEvent: x: 311, y: 511
[2025-07-24 14:04:50.484] [debug] occurred event: MouseMoveEvent: x: 311, y: 512
[2025-07-24 14:04:50.492] [debug] occurred event: MouseMoveEvent: x: 311, y: 513
[2025-07-24 14:04:50.545] [debug] occurred event: KeyDownEvent: vKey: 65
